19731249,Stunning Spacious Artist Loft,138938451,Andrea,Brooklyn,Williamsburg,40.70635,-73.93588,Entire home/apt,150,3,6,9/23/2017,0.25,1,0
19731551,CHARMING QUIET STUDIO RIGHT OFF CENTRAL PARK WEST,9293730,Inna,Manhattan,Upper West Side,40.78469,-73.97197,Entire home/apt,159,30,2,1/29/2019,0.18,16,358
19732045,Big apartment in Bushwick... art--nightlife--food!,21772781,Edward,Brooklyn,Bushwick,40.70268,-73.91582,Entire home/apt,77,3,4,4/24/2019,0.18,1,0
19734117,"UES: Bdrm Sunny Corner Apt, 3 flights of stairs up",139135366,Eileen,Manhattan,Upper East Side,40.76864,-73.95427,Entire home/apt,175,2,20,6/15/2019,0.88,1,0
19734492,Beautiful Modern Brooklyn Gem,137184002,Kevin,Brooklyn,East Flatbush,40.6543,-73.91488,Entire home/apt,85,1,183,7/8/2019,7.65,1,120
19735722,Loft-like turn of the century apartment for shoots,31515758,Townsend,Manhattan,Washington Heights,40.83405,-73.94565,Entire home/apt,1000,1,1,3/18/2018,0.06,1,79
19736798,"Large Private Room
Sleeps 4 Guests
Full Amenities",139165159,Deonisis,Manhattan,Inwood,40.8662,-73.92646,Private room,60,1,128,7/5/2019,6.03,1,67
19737173,"NYC Room Sublet, Private Space, Air conditioner",139170973,Wonkyung,Manhattan,Harlem,40.81949,-73.95521,Private room,45,7,0,,,1,0
19737908,Cozy Zen-like Jungle in Bushwick,67271745,Anna,Brooklyn,Bushwick,40.69393,-73.90898,Private room,55,1,1,7/30/2017,0.04,1,0
19737981,SPOTLESS  bedroom separate entrance  paid parking.,120767920,Jimmy &Cindy,Queens,Flushing,40.75786,-73.8123,Private room,48,2,54,7/1/2019,2.28,10,360
19738203,"1 Bedroom Apartment
Crown Heights, Brooklyn",34039463,Sini,Brooklyn,Crown Heights,40.67081,-73.92765,Private room,100,1,0,,,1,0
19738695,Two Bedroom Apt in Midtown East,24559181,Aldi,Manhattan,Upper East Side,40.76302,-73.96725,Entire home/apt,200,1,15,6/21/2019,0.69,3,351
19743260,Private room in Harlem with A/C,44220091,Thomas,Manhattan,Harlem,40.8076,-73.94252,Private room,56,1,10,8/23/2017,0.42,1,0
19743272,Cozy Inn,138628430,Tyeesha,Bronx,Morris Heights,40.85167,-73.92144,Private room,50,1,0,,,1,363
19743334,Gem in South Williamsburg,3363377,Eryka,Brooklyn,Williamsburg,40.70997,-73.94902,Private room,114,2,43,6/11/2019,1.82,2,114
19743941,Spacious Prospect Park Loft Apartment,6042053,Jonathan,Brooklyn,Prospect-Lefferts Gardens,40.66062,-73.96084,Entire home/apt,200,3,32,6/28/2019,1.37,1,317
19744093,Beautiful modern Brooklyn apartment with balcony!,2239235,Jess,Brooklyn,Crown Heights,40.67637,-73.95755,Entire home/apt,125,3,1,7/16/2017,0.04,1,0
19744503,Private and Comfortable bedroom,138003310,Marta,Queens,Richmond Hill,40.70008,-73.83344,Private room,60,7,53,6/28/2019,2.24,1,335
19744691,Townhouse with  private bathroom and lush backyard,8162588,Kristen,Brooklyn,Crown Heights,40.67226,-73.92477,Private room,40,2,10,10/19/2018,0.41,1,22
19745541,One Bedroom LOFT 2 blocks from Bedford ave L,15476792,Gosia,Brooklyn,Williamsburg,40.7179,-73.96047,Entire home/apt,105,1,24,12/31/2017,1.01,1,0
19745952,"Cozy, charming uptown apartment!",31727657,Kristen,Manhattan,Washington Heights,40.84482,-73.93739,Private room,70,4,1,7/31/2017,0.04,1,0
19747278,Large bayfront Apt in Rockaway Beach,106125,Alexa,Queens,Rockaway Beach,40.59106,-73.8113,Entire home/apt,108,4,20,7/1/2019,0.85,1,329
19747940,1 Bedroom in Beautiful Prospect Heights Apt.,5018185,Caroline,Brooklyn,Prospect Heights,40.67797,-73.96783,Private room,60,2,1,7/30/2017,0.04,1,0
19748676,Shu's home,138579344,Lester And Shirell,Brooklyn,Clinton Hill,40.68895,-73.96259,Entire home/apt,130,2,49,6/21/2019,2.3,1,211
19749132,Small cozy furnished bedroom in Sunnyside Queens,68321431,Victor-Andres,Queens,Sunnyside,40.7362,-73.91783,Private room,30,2,6,6/23/2018,0.42,1,0
19749379,Great Luxury Condo Studio Apt,39469408,Ron And Khine,Queens,Rego Park,40.73268,-73.85952,Entire home/apt,135,3,5,9/4/2017,0.21,1,0
19749398,Pent house for rent in Astoria 5 min to LGA,95570854,Fatema,Manhattan,Civic Center,40.71359,-74.00538,Private room,300,1,0,,,2,179
19750905,Live like a local in the heart of Manhattan,37688229,Roxana,Manhattan,Midtown,40.75568,-73.96798,Entire home/apt,79,6,8,6/21/2019,0.35,1,15
19751205,"Gorgeous Sun-fulled Studio, Perfect Location!!!",55148803,Bianca And Jordan,Brooklyn,Williamsburg,40.71581,-73.95423,Entire home/apt,146,2,40,6/23/2019,1.66,1,200
19751573,New + modern E Williamsburg apt *right* off subway,33243428,Parsa,Brooklyn,Williamsburg,40.71365,-73.93889,Private room,57,3,1,8/1/2017,0.04,1,0
19757502,Historic Modernism in Harlem's Sugar Hill,97682736,Michael,Manhattan,Harlem,40.82559,-73.94501,Entire home/apt,250,7,1,12/28/2018,0.16,1,0
19757672,Quiet Studio in Midtown manhattan,120762452,Stanley,Manhattan,Murray Hill,40.74965,-73.97566,Entire home/apt,150,30,1,4/10/2018,0.07,50,320
19758402,CITY ISLAND VACATION HOME NEAR THE BEACH,139415761,Deb,Bronx,City Island,40.85306,-73.78948,Entire home/apt,85,2,42,7/6/2019,1.76,1,168
19759718,Cozy 1bedroom in Greenwich Village/Soho,7338347,Janelle,Manhattan,Greenwich Village,40.7289,-74.00059,Private room,70,7,0,,,1,0
19760008,Your Home by the Park,44358777,Peter A.,Manhattan,Upper West Side,40.79874,-73.9599,Private room,67,2,5,9/7/2017,0.21,1,0
19760163,Bronx Room for Rent,6843497,J.F.,Bronx,Morris Park,40.84932,-73.85883,Private room,35,3,4,4/6/2019,0.17,1,76
19760412,Cozy Home in Brooklyn Heights,12326863,Catherine,Brooklyn,Brooklyn Heights,40.69144,-73.99637,Entire home/apt,160,30,0,,,1,31
19762625,Private Room with Garden In Lovely Apt in Soho,2269285,Michka,Manhattan,Nolita,40.72208,-73.99365,Private room,100,2,6,10/30/2017,0.25,1,0
19763012,Cozy Catch,139467641,Bartek,Brooklyn,Bedford-Stuyvesant,40.68309,-73.92298,Private room,47,3,8,12/30/2017,0.33,1,0
19763298,Large-sunny-private room & bathroom in UES hi rise,12825778,Laura,Manhattan,Upper East Side,40.78273,-73.95048,Private room,46,3,23,7/6/2019,0.96,1,12
19763459,Great location-Close to metro in cool neighborhood,81160897,Roberto,Brooklyn,Bushwick,40.70152,-73.91148,Private room,50,1,16,4/21/2019,0.66,1,343
19763657,East Williamsburg Sanctuary at Morgan L train,19612095,Ellie,Brooklyn,Williamsburg,40.70496,-73.93122,Private room,65,2,20,5/7/2019,0.83,2,179
19764243,Modern Studio in Classic Upper East Side,56728868,Nathan,Manhattan,Upper East Side,40.77286,-73.94789,Entire home/apt,115,14,0,,,1,0
19764868,"UWS Townhouse 1BR  Modern, Bright 3A",106837455,Lisa,Manhattan,Upper West Side,40.78443,-73.98256,Entire home/apt,135,90,0,,,8,125
19765340,Beautiful Bedroom NEAR SUBWAYS 25 min to Manhattan,139490165,Melvin & Maya,Brooklyn,Bushwick,40.68469,-73.90794,Private room,110,2,9,6/3/2018,0.41,3,0
19766312,Room in conveniently located charming apartment,3118776,Akiko,Queens,Long Island City,40.76363,-73.93033,Private room,48,5,52,6/24/2019,2.17,1,8
19766387,a room in Clinton Hill,139503928,Noel,Brooklyn,Clinton Hill,40.68231,-73.96658,Private room,45,7,1,8/15/2017,0.04,1,0
19766555,1.5 Bed Condo in heart of Williamsburg,20163996,Russ,Brooklyn,Williamsburg,40.71441,-73.94527,Entire home/apt,140,3,4,10/9/2018,0.2,1,0
19766791,Beautiful Private Room,38815234,Viviana,Manhattan,Harlem,40.82747,-73.94224,Private room,45,3,42,6/3/2019,1.78,2,252
19767346,Cozy Gem in Huge Prewar Midtown Apartment,37092956,Edward,Manhattan,Midtown,40.76358,-73.98015,Private room,72,6,0,,,1,0
19767372,One Bedroom in the middle of Astoria,139511753,Brittani,Queens,Astoria,40.76531,-73.91155,Entire home/apt,137,2,3,10/27/2017,0.12,1,0
19767452,Beautiful Apartment with Garden In Brooklyn,28307663,Matan,Brooklyn,Greenpoint,40.73599,-73.95604,Entire home/apt,170,2,12,6/24/2019,0.53,1,3
19767688,Bedroom with Patio in Prime Williamsburg Location!,3900279,Adriel,Brooklyn,Williamsburg,40.72054,-73.95919,Private room,100,3,0,,,2,0
19767924,"Charming 1 bedroom, Great Location LES/Chinatown",139127299,Switch,Manhattan,Chinatown,40.71609,-73.99204,Entire home/apt,198,10,4,11/5/2018,0.19,1,0
19768107,Lower East Dream Room!,16414560,Kat,Manhattan,East Village,40.72467,-73.98922,Private room,100,2,1,5/21/2019,0.61,1,0
19768219,Couch in Studio Apartment in Astoria,9039995,Jamie,Queens,Long Island City,40.76199,-73.92684,Shared room,33,1,11,10/22/2017,0.46,1,0
19768417,Private Room-Upper East Side,40139382,Josh,Manhattan,Upper East Side,40.77275,-73.94917,Private room,70,4,1,1/20/2018,0.06,1,0
19768754,"#1 Spacious Cozy Room, 30 minutes from Manhattan",619942,Stacy & Simon,Brooklyn,Cypress Hills,40.68749,-73.87261,Private room,42,30,42,7/1/2019,1.81,6,114
19768762,Two bedrooms with free parking,115355054,Alice,Queens,Flushing,40.75183,-73.80665,Entire home/apt,139,2,36,6/24/2019,1.74,1,101
19768829,"Cozy 1 bedroom apt, Quiet, Near metro, East side",3792860,Elena,Manhattan,Upper East Side,40.77052,-73.95485,Entire home/apt,150,1,0,,,2,0
19769057,Bright 1 Bed Apartment in Fort Greene,3019399,Andreas,Brooklyn,Fort Greene,40.68633,-73.97164,Entire home/apt,180,2,15,7/1/2019,0.64,1,4
19769328,Private spacious bedroom near JFK Airport,35751147,Agraj,Queens,Richmond Hill,40.69452,-73.82742,Private room,60,1,26,5/5/2019,1.09,1,0
19769403,AMAZING 2 bedroom in the heart of Chelsea!,10307134,Anna,Manhattan,Chelsea,40.74204,-73.99899,Entire home/apt,275,3,20,7/1/2019,0.86,2,106
19769680,Huge 1 bedroom apartment on Broadway!,15468652,Igor,Manhattan,Washington Heights,40.83499,-73.94528,Private room,59,6,1,8/4/2017,0.04,1,0
19769912,"Modern, Stylish & Spacious Brooklyn Oasis",54508926,Roshumba,Brooklyn,Canarsie,40.63837,-73.91149,Entire home/apt,167,2,102,7/8/2019,4.27,1,294
19779217,Cozy and private room in the East Village,27895393,Daniel,Manhattan,East Village,40.72295,-73.98487,Private room,95,3,23,5/27/2019,1.05,1,229
19779749,Private Room in Sunny South Harlem Apt,1877402,Anna,Manhattan,Harlem,40.8114,-73.95237,Private room,50,1,15,6/7/2018,0.62,2,0
19780093,Convenient / Spacious 1BR in Union Square,6376364,Jing,Manhattan,East Village,40.73213,-73.98944,Entire home/apt,200,2,11,10/10/2017,0.47,1,0
19780958,"Sweet Cobble Hill ""tree house""",3757515,Emily,Brooklyn,Cobble Hill,40.68744,-73.99229,Entire home/apt,125,7,0,,,1,0
19784119,Harlem Haven,9427915,Ntifafa Akoko,Manhattan,Harlem,40.82105,-73.94588,Entire home/apt,100,2,27,6/9/2019,1.15,1,1
19785259,Lower East Side - Bare Bones,53821069,Daniel,Manhattan,Lower East Side,40.72276,-73.9886,Entire home/apt,94,1,8,7/28/2017,0.33,1,0
19785676,Cozy private room in Brooklyn,23055253,Marie,Brooklyn,Bushwick,40.69924,-73.93052,Private room,70,4,0,,,2,0
19785737,Hillside Hotel,134184451,Hillside Hotel,Queens,Jamaica,40.70445,-73.81399,Private room,135,1,1,10/8/2017,0.05,18,180
19786240,Venice Beach Meets Brooklyn  Stunning Townhouse,20063690,Naheima,Brooklyn,Bedford-Stuyvesant,40.68827,-73.94943,Entire home/apt,550,3,4,9/3/2018,0.22,2,97
19786465,private room in the Bronx,84941679,Junior,Bronx,Clason Point,40.81699,-73.86741,Private room,80,1,2,10/2/2018,0.09,1,88
19786549,Dungeon heaven. SOHO loft-feel in Bklyn.❤️❤️❤️❤️❤️,16534981,Suzy,Brooklyn,Bedford-Stuyvesant,40.68141,-73.93301,Entire home/apt,68,14,10,4/30/2019,0.43,5,286
19786572,"Spacious, private master bed/bath in Bushwick!",20459165,Amie,Queens,Ridgewood,40.70689,-73.91527,Private room,63,4,6,9/20/2017,0.26,1,0
19786757,2 Bedrooms PRIVATE BATHROOM AND KITCHEN,131684478,Mervin (Michael),Staten Island,West Brighton,40.63291,-74.11777,Private room,83,2,5,8/29/2018,0.24,3,188
19786915,Spacious Clean Studio  Apartment,86892032,Marian,Queens,Rosedale,40.65766,-73.72838,Entire home/apt,60,1,57,7/8/2019,2.41,1,336
19787245,CHIC & BRIGHT APT ON UES CLOSE TO CENTRAL PARK,9293730,Inna,Manhattan,Upper East Side,40.76937,-73.95745,Entire home/apt,155,30,8,4/24/2019,0.37,16,333
19787716,Specious charming 2 bed room in Williamsburg,1804766,Omer,Brooklyn,Williamsburg,40.71271,-73.95894,Entire home/apt,108,7,0,,,1,0
19787770,"Pleasant Room in Lovely Home, quick ride to NYC",63913582,Karen,Brooklyn,Sunset Park,40.6542,-74.00159,Private room,75,3,7,4/20/2018,0.29,2,0
19788051,A Brooklyn Muse,34296062,Heather,Brooklyn,Prospect-Lefferts Gardens,40.66134,-73.9476,Entire home/apt,250,2,0,,,1,0
19788577,Bushwick Landing Pad,36952002,Debra,Brooklyn,Bushwick,40.68787,-73.91305,Private room,35,2,14,6/27/2019,0.66,1,16
19788957,Private room in Bedford / Williamsburg,104892816,Stanislas,Brooklyn,Williamsburg,40.71248,-73.95815,Private room,70,3,1,8/7/2017,0.04,1,0
19789302,Loft Like 1 Bedroom in Dumbo Brooklyn,12518089,Dan,Brooklyn,DUMBO,40.70286,-73.98911,Entire home/apt,195,2,3,12/29/2017,0.13,1,0
19789620,Kozy Kingsbridge,139013186,Iris,Bronx,Kingsbridge,40.87896,-73.90674,Private room,75,2,40,5/19/2019,1.74,1,246
19789878,One Bedroom Apartment + Private Terrace,97856969,Evgenia,Brooklyn,Boerum Hill,40.68909,-73.99083,Entire home/apt,98,13,1,8/29/2017,0.04,1,0
19790011,1 bedroom presidential wyndham NYC,57571805,Gharet,Manhattan,Midtown,40.75315,-73.97175,Entire home/apt,100,2,1,11/25/2017,0.05,3,0
19790151,Only 30 Minutes Away From Manhattan,106430338,Alana,Brooklyn,Bensonhurst,40.612,-73.99573,Private room,57,3,3,10/30/2018,0.27,2,83
19790344,Spacious 1BR on the border of West Village/Chelsea,24861274,Madison,Manhattan,Chelsea,40.73881,-73.99741,Entire home/apt,200,2,24,7/1/2019,1.14,1,20
19791460,2nd Street Sanctuary,21016975,Stephen,Manhattan,East Village,40.72345,-73.98407,Shared room,350,1,5,1/11/2019,0.26,1,0
19791924,Spacious studio with private garden near The Met,112954746,Miranda,Manhattan,Upper East Side,40.77428,-73.95523,Entire home/apt,145,2,3,7/30/2017,0.12,1,0
19798405,The Astoria House: private 1B apt in NYC,446095,Chris And Nina,Queens,Ditmars Steinway,40.77148,-73.9138,Entire home/apt,170,2,56,6/30/2019,2.91,1,305
19799021,Convenient 3 Bedroom w/ Large Terrace in Flushing,5962328,Alan,Queens,Flushing,40.7602,-73.82324,Entire home/apt,180,30,2,6/9/2019,0.12,15,320
19799489,Cozy Retreat on Atlantic Ave,139838320,Bismillah,Brooklyn,Bedford-Stuyvesant,40.67964,-73.94987,Entire home/apt,200,2,36,5/27/2019,1.54,2,124
19800250,Brooklyn State of Mind - The Artist Loft,2141311,Thomas,Brooklyn,Williamsburg,40.71961,-73.94266,Entire home/apt,400,3,0,,,2,0
19801076,The North House:Large NYC home 15 Min to Manhattan,5483699,Jeff,Brooklyn,Bedford-Stuyvesant,40.68085,-73.94224,Entire home/apt,789,2,51,6/24/2019,2.12,1,175
19801154,Cozy private room in Williamsburg,83671631,Esperanza,Brooklyn,Williamsburg,40.71262,-73.94156,Private room,60,2,1,5/27/2019,0.7,1,248
19801310,Bedroom with Manhattan view (females only),139638096,Xinyan,Manhattan,Roosevelt Island,40.76412,-73.948,Private room,60,1,0,,,1,0
19801466,Luxury Home away from home in NYC!,87612379,Marta,Queens,Middle Village,40.72267,-73.86997,Entire home/apt,140,3,35,6/29/2019,1.56,1,190
19802994,Entire Loft with Private Bath in Queens,28270349,Jie,Queens,Flushing,40.76589,-73.79449,Entire home/apt,89,1,105,7/7/2019,4.38,2,0
19803017,Incredible East Village Apartment on St Marks!,28881583,Laila,Manhattan,East Village,40.72759,-73.98466,Entire home/apt,150,2,28,5/30/2019,1.17,1,9
19803042,"Landmark 2bdrm Apt, Near Subway 20min to Manhattan",23212298,Seda,Brooklyn,Crown Heights,40.6758,-73.9401,Entire home/apt,127,4,56,6/22/2019,2.48,1,286
19803208,Spacious & Spectacular,9020323,Andrea,Brooklyn,Bedford-Stuyvesant,40.67921,-73.94283,Private room,110,3,20,7/5/2019,0.89,1,173
19803462,Beauty of New York!,139871790,Reisha,Manhattan,Upper East Side,40.76301,-73.95719,Entire home/apt,123,3,26,5/29/2019,1.08,1,0
19803515,Little Italian Manor,139871943,Patrick,Manhattan,Nolita,40.72044,-73.99646,Private room,81,30,59,6/15/2019,2.47,3,111
19805513,"Private, Sunny, lofted bedroom in Bushwick, BK",15615036,Ronnie,Brooklyn,Bushwick,40.69017,-73.916,Private room,44,1,7,7/25/2017,0.29,2,0
19805716,Large bedroom in spacious prime Williamsburg apt,3900279,Adriel,Brooklyn,Williamsburg,40.7198,-73.96108,Private room,105,3,0,,,2,0
19806088,Beautiful home in Crown Heights,35741929,Assol,Brooklyn,Crown Heights,40.6715,-73.94427,Entire home/apt,100,2,16,8/20/2018,0.68,2,0
19806105,"Beautiful, Private 3BR Apt EAST VILLAGE",69891628,Daniel,Manhattan,East Village,40.72838,-73.97943,Entire home/apt,305,2,29,7/1/2019,1.29,1,58
19806972,"Sunny room, artistic modern building near subway",114523254,Larissa,Manhattan,East Harlem,40.7875,-73.94675,Private room,85,1,8,10/16/2017,0.34,1,0
19808259,Newly renovated heart of Williamsburg great views,117530860,Adam,Brooklyn,Williamsburg,40.72019,-73.95581,Private room,65,7,1,8/14/2017,0.04,1,0
19808493,Lovely and cozy apartment in Williamsburg,105139019,Giulia,Brooklyn,Williamsburg,40.70948,-73.94814,Private room,90,3,3,8/17/2017,0.12,1,0
19808508,Pretty bedroom for rent in Queens NYC - August,103217662,Mathilde,Queens,Ridgewood,40.70772,-73.90959,Private room,50,7,1,11/19/2017,0.05,1,0
19808524,Cozy one bedroom apt in artsy Brooklyn Brownstone,781674,Stephen,Brooklyn,Fort Greene,40.68816,-73.97579,Entire home/apt,100,14,5,7/9/2018,0.21,1,0
19809175,Spacious one bedroom in heart of east village,134185971,Simone,Manhattan,East Village,40.72759,-73.98496,Entire home/apt,176,2,3,1/1/2018,0.13,1,0
19809264,Big Sunny 1BR near the subway - 20 mins to NYC!,18197578,Caitlin,Brooklyn,Crown Heights,40.66756,-73.95812,Entire home/apt,100,3,12,11/25/2018,0.5,1,4
19811020,Upper East Side Space and Access!!,30245313,Jewel,Manhattan,Upper East Side,40.76775,-73.95371,Private room,187,1,6,12/12/2017,0.26,1,0
19811114,Beautiful newly renovated home-Long stays welcome!,16705993,Richard,Queens,Woodhaven,40.68958,-73.85294,Private room,70,2,7,10/16/2017,0.3,1,65
19811196,Private Room Spacious Apartment UES/Spanish Harlem,122038325,Watson,Manhattan,East Harlem,40.78809,-73.94194,Private room,76,2,79,5/8/2019,3.33,1,11
19811442,"Spacious, sunny studio apt in East Village, NYC",877697,Lisa,Manhattan,Gramercy,40.73232,-73.98418,Entire home/apt,175,2,0,,,1,0
19811581,2A. Private Rm in Guesthouse Manhattan,7831209,Bobi,Manhattan,East Harlem,40.80668,-73.93828,Private room,43,1,86,5/11/2019,3.55,10,161
19811816,"Modern townhouse in Clinton Hill, Brooklyn",28363708,Gregory,Brooklyn,Fort Greene,40.69604,-73.9708,Entire home/apt,350,7,0,,,1,145
19812026,"Lovely, Cozy Room in Inwood",38098992,Julia,Manhattan,Inwood,40.86437,-73.92347,Private room,65,2,2,7/1/2018,0.1,2,76
19812097,"Two B/Rm (2-3 guests) Near Beach, A/air train, JFK",139957134,Trudy,Queens,Arverne,40.5991,-73.79944,Private room,50,1,28,6/22/2019,1.23,3,251
19814107,"COMFY “Twin bed"" NEXT-LGA AIRPORT/Pre Book-US OPEN",32446721,Veronica,Queens,Corona,40.74825,-73.86396,Shared room,37,1,18,7/3/2019,0.75,6,365
19814560,"Beautiful Double Room in the heart of Astoria, NY",139985282,David,Queens,Astoria,40.76469,-73.91094,Private room,48,1,3,8/13/2017,0.13,1,0
19815527,Nolita Home,11654079,Deniz,Manhattan,Nolita,40.72361,-73.99467,Entire home/apt,300,7,14,4/19/2019,0.67,1,9
19818393,Large one separate bedroom,90315649,Mike,Manhattan,East Harlem,40.79241,-73.94058,Entire home/apt,135,4,3,6/19/2018,0.12,1,0
19818960,Harlem Haven Cozy Private Bed & Bath,1693845,Roni,Manhattan,Harlem,40.81553,-73.94672,Private room,135,2,33,6/2/2019,1.4,1,75
19819750,Smart Manhattan Flat (upper east side),5353151,Justin,Manhattan,Upper East Side,40.78207,-73.94717,Private room,72,3,21,7/4/2019,0.9,1,61
19820146,Light filled apartment in Sunset Park,3171141,Stav,Brooklyn,Sunset Park,40.64203,-74.01383,Entire home/apt,90,30,0,,,1,53
