9484346,Handsome Lower East Side 1-bedroom,49158190,Sarah,Manhattan,Chinatown,40.71564,-73.99169,Entire home/apt,150,1,3,1/3/2016,0.07,1,0
9484892,"Cozy, E.Vill room w/ private bath!",13667539,Brian,Manhattan,East Village,40.72145,-73.97881,Private room,75,1,2,1/1/2016,0.05,1,0
9485047,Cozy 1 bed Apt in Hell's Kitchen!,49160243,Paulo,Manhattan,Hell's Kitchen,40.76472,-73.98813,Entire home/apt,219,4,130,2/14/2019,3.04,1,329
9485566,Spacious Artist's Loft,46142110,Charlotte,Brooklyn,Williamsburg,40.72182,-73.95576,Entire home/apt,300,3,0,,,1,0
9485606,Big 2BR with large living area,49164778,Dmitriy,Manhattan,Harlem,40.81041,-73.9445,Entire home/apt,225,3,76,6/16/2019,1.78,1,360
9486111,Clean 2 Bedroom Apt w. Washer/Dryer,14565422,Janelle,Manhattan,East Harlem,40.78591,-73.94832,Entire home/apt,275,2,95,6/23/2019,2.51,2,248
9486229,"Stylish and clean apt, sleeps 5",49167739,Carine,Manhattan,Greenwich Village,40.72797,-74.0019,Entire home/apt,350,4,47,5/15/2019,1.06,2,283
9486332,Brand New Upper East Side!,49167534,Andrea,Manhattan,Upper East Side,40.77281,-73.95822,Entire home/apt,175,2,0,,,1,0
9486961,Large Bright Bushwick Private Room!,49170998,Nina,Brooklyn,Bushwick,40.70138,-73.92168,Private room,60,7,3,1/1/2018,0.07,1,0
9487424,South Slope house for Families!,7526931,Margaret,Brooklyn,Sunset Park,40.66214,-73.99223,Entire home/apt,350,4,0,,,1,0
9487497,"Sunny, Charming Brooklyn 1 Bedroom!",2448332,Robyn,Brooklyn,Cobble Hill,40.69035,-73.99633,Entire home/apt,119,8,37,6/19/2019,0.87,1,85
9487684,Nice and cozy studio in the Upper West Side.,4515330,Alo,Manhattan,Upper West Side,40.7795,-73.98258,Entire home/apt,175,4,2,6/6/2016,0.05,1,0
9488285,J&D Vacation Home,49177258,Mrs .D,Brooklyn,Bedford-Stuyvesant,40.68282,-73.92934,Entire home/apt,335,2,21,6/16/2019,0.53,1,304
9488756,A tranquil base for exploring NYC,1657540,Charlie,Brooklyn,Bedford-Stuyvesant,40.68023,-73.94487,Private room,70,7,2,12/7/2015,0.05,1,0
9488762,Comfy Bushwick Apartment,3848874,Becky,Brooklyn,Bushwick,40.70479,-73.92054,Entire home/apt,180,4,0,,,1,0
9488878,Manhattan  furnished 2 bedrooms #2,49176019,Marie-Louise,Manhattan,Upper West Side,40.7996,-73.9621,Entire home/apt,299,4,114,6/20/2019,2.62,1,282
9489073,Mi Casa Es Su Casa NYC,49181430,Grace,Manhattan,East Harlem,40.79351,-73.93388,Entire home/apt,99,5,13,6/28/2019,0.3,1,127
9490080,"Cozy, Artsy Apartment in Upper NYC",49186493,Danni,Manhattan,Washington Heights,40.84369,-73.93828,Entire home/apt,95,4,0,,,1,0
9490600,Room in Williamsburg penthouse,26415140,Gabriele,Brooklyn,Williamsburg,40.71002,-73.94796,Private room,50,5,0,,,1,0
9490959,Brooklyn Comfort.,49191712,Stephen Dayo,Brooklyn,Bedford-Stuyvesant,40.69372,-73.94578,Entire home/apt,150,2,59,6/14/2019,1.38,1,19
9491126,Charming Tenament Apt Great View,5658754,G,Manhattan,East Village,40.72776,-73.98328,Private room,655,3,1,12/2/2015,0.02,1,0
9491448,Bright 1 bedroom in Hells Kitchen,47066108,Karla,Manhattan,Hell's Kitchen,40.76393,-73.99124,Private room,99,3,5,5/18/2017,0.12,1,0
9492069,Fabulous FiDi home away from home,171213,Jamie,Manhattan,Financial District,40.70864,-74.00675,Entire home/apt,250,1,0,,,1,0
9492678,Gorgeous 1BR in Williamsburg church,1335392,Matthew,Brooklyn,Williamsburg,40.71584,-73.95868,Entire home/apt,450,2,0,,,1,0
9492750,Spacious and quiet Manhattan Harlem 1-bed apt!,15441931,Aaron,Manhattan,Harlem,40.80965,-73.94553,Entire home/apt,190,3,102,7/5/2019,2.33,1,281
9492969,Spacious Prospect Heights Room,826493,David,Brooklyn,Crown Heights,40.67252,-73.96154,Private room,58,1,0,,,1,0
9493142,"Cozy, clean apartment in Greenpoint",49202910,Megan,Brooklyn,Greenpoint,40.72637,-73.94467,Private room,70,1,0,,,1,0
9493324,Private Comfortable Room,1857387,Jake,Brooklyn,Williamsburg,40.7139,-73.94628,Private room,41,3,1,11/23/2015,0.02,1,0
9494304,1 BD BALCONY APT SECURE ELEVATOR BLDG W/ ROOFTOP,224009,Michelle,Manhattan,East Harlem,40.79478,-73.94178,Entire home/apt,325,7,5,9/26/2018,0.12,1,358
9495205,Comfy & Sunny Studio Rental,33058791,Amanda,Brooklyn,Clinton Hill,40.6858,-73.96789,Entire home/apt,180,2,0,,,1,0
9495238,Old World Manhattan One-Bedroom,45514903,Trevor,Manhattan,Washington Heights,40.84687,-73.94228,Entire home/apt,95,5,2,1/5/2017,0.05,1,0
9495907,"Huge, 2-Bedroom West Village Apt",8920162,Brandon,Manhattan,West Village,40.73302,-74.00585,Entire home/apt,500,1,0,,,1,0
9496094,Modern Flat in the Heart of Chelsea,41066327,Netanya,Manhattan,Chelsea,40.74603,-74.00147,Entire home/apt,160,4,2,9/14/2016,0.05,1,0
9496137,1BR newly renovated - 5 min walk to Central Park,42573050,Jesse,Manhattan,Midtown,40.75903,-73.96287,Entire home/apt,303,5,0,,,1,0
9496176,Hells Kitchen hideaway,1557889,Michael,Manhattan,Hell's Kitchen,40.75826,-73.98923,Entire home/apt,400,5,15,6/24/2019,0.35,2,78
9496213,Queen Bed in williamsburg Brooklyn,6515431,Solange,Brooklyn,Williamsburg,40.70564,-73.93646,Private room,46,1,2,11/23/2015,0.05,1,0
9496372,W 4th Ground Floor 1bd Apt,8472477,Scott,Manhattan,West Village,40.73095,-74.00242,Entire home/apt,132,1,1,1/3/2016,0.02,1,0
9496398,"Sunny, spacious 1 BR apt in Harlem",49220133,Venessa,Manhattan,Harlem,40.81297,-73.93922,Entire home/apt,125,3,0,,,1,0
9496559,Charming PreWar Bedroom in Flatbush,20160518,Jenny,Brooklyn,East Flatbush,40.65343,-73.95175,Private room,50,3,0,,,1,129
9497513,"Sunny, quiet place room 1",1850477,Michela,Brooklyn,Crown Heights,40.67797,-73.94675,Private room,45,3,0,,,2,320
9502150,Modern 1 Bedroom Harlem Apt,49245656,Amal & Alex,Manhattan,Harlem,40.80211,-73.94573,Entire home/apt,165,5,42,6/2/2019,0.97,1,281
9504043,BRIGHT & SPACIOUS ROOM!,31155262,Deborah,Brooklyn,Williamsburg,40.71165,-73.94898,Private room,79,56,0,,,1,0
9504843,Charming 3 bedroom/2ba in Brooklyn,19410959,Kristie,Brooklyn,Bushwick,40.69914,-73.91471,Entire home/apt,215,3,0,,,1,0
9505047,Private Room/Bath in Modern Williamsburg Apt.,49255756,Sol,Brooklyn,Williamsburg,40.71848,-73.95817,Private room,80,7,11,5/4/2019,0.25,1,0
9505268,Chelsea studio,7098925,Dimitri,Manhattan,Chelsea,40.75182,-73.99779,Entire home/apt,150,5,1,1/5/2016,0.02,1,0
9505449,"Private room in heart of Boerum Hill, Brooklyn",338562,Shanika,Brooklyn,Boerum Hill,40.6836,-73.98285,Private room,62,2,4,5/8/2017,0.11,1,0
9505990,whole apartment & 2 cats!,49260425,Fernanda,Brooklyn,Bushwick,40.69544,-73.93221,Entire home/apt,68,3,1,7/25/2016,0.03,1,0
9506014,A COOL APARTMENT in MANHATTAN  Perfect for Holiday,37579015,Ana,Manhattan,Theater District,40.75598,-73.98796,Entire home/apt,300,5,7,4/22/2019,0.16,5,82
9507100,Modern luxurious studio apt. 15 mins to Times Sq.,49182321,Julie,Queens,Long Island City,40.75211,-73.94082,Entire home/apt,149,5,4,10/20/2017,0.14,1,0
9507112,Perfect one Bed in central Location #12,3256433,Ira,Manhattan,Lower East Side,40.72292,-73.99307,Entire home/apt,200,30,7,10/22/2018,0.19,7,0
9507521,Beautiful Renovated Brownstone,49268145,James,Brooklyn,South Slope,40.66872,-73.98648,Entire home/apt,275,2,2,1/1/2016,0.05,1,0
9508202,Sugar Hill Airbnb,43707936,Adriaan,Manhattan,Washington Heights,40.83279,-73.94174,Private room,110,2,0,,,1,0
9508780,Pretty 1 BR  2 mins from subway,10039346,Valeria,Brooklyn,Flatbush,40.62924,-73.96311,Entire home/apt,83,2,0,,,1,0
9509148,Beautiful Condo Prospect Heights,5023498,Kalana,Brooklyn,Crown Heights,40.67682,-73.96178,Entire home/apt,150,4,116,4/19/2019,2.74,1,165
9509218,Large 1 Bedroom Gem in A+ location.,49275064,Chelsea,Manhattan,East Village,40.73161,-73.9896,Entire home/apt,166,3,54,6/23/2019,1.24,1,0
9509369,Gorgeous sunny studio & perfect beautiful NYC area,24767704,Danielle,Brooklyn,Bedford-Stuyvesant,40.6847,-73.93262,Entire home/apt,79,2,4,6/20/2016,0.09,1,0
9510158,Luxury Stay in my 2brm humble abode,21366569,Quentin,Manhattan,Hell's Kitchen,40.7638,-73.99298,Entire home/apt,220,5,49,5/31/2019,1.15,2,251
9510385,Lovely bedroom,49279577,Yone,Queens,Astoria,40.76737,-73.91244,Private room,70,2,26,5/22/2019,0.75,1,128
9511490,Williamsburg Secret Treasure with deck,240471,Roberto,Brooklyn,Williamsburg,40.70766,-73.94739,Private room,60,3,6,6/2/2017,0.14,2,188
9511685,Apartment in Stuy Town,49286334,Tairan,Manhattan,Stuyvesant Town,40.73288,-73.97984,Private room,80,1,1,1/6/2016,0.02,1,0
9512372,Near Hudson River and Subway quiet apt,4110869,Golden&Mavy,Manhattan,Harlem,40.82243,-73.95447,Private room,50,30,10,6/16/2019,0.23,2,359
9512472,Sunny apt in heart of Greenpoint!,33136017,Julia,Brooklyn,Greenpoint,40.72689,-73.94674,Entire home/apt,120,1,0,,,1,0
9513152,A nice private room in East Village,20019653,威,Manhattan,East Village,40.72309,-73.98285,Private room,50,1,1,12/28/2015,0.02,1,0
9513278,Sunny and chic SoHo apartment,49293535,Aleksandra,Manhattan,SoHo,40.72741,-74.00178,Entire home/apt,185,3,2,5/26/2016,0.05,1,0
9513287,3 bedroom brownstone bklyn backyard,49293531,Aliza,Brooklyn,Bedford-Stuyvesant,40.68481,-73.92763,Entire home/apt,320,80,0,,,3,25
9513379,"Cozy Private Room, Williamsburg",24295818,Sarah,Brooklyn,Williamsburg,40.70968,-73.94575,Private room,45,10,0,,,1,0
9513511,Spacious & Sunny Room Perfect for Medical Students,49293611,Gloria,Bronx,Allerton,40.85753,-73.86605,Private room,85,7,9,6/26/2019,0.25,1,364
9513743,"Central Park West, private terrace!",49295995,Elise,Manhattan,Upper West Side,40.77685,-73.9771,Entire home/apt,300,30,5,6/14/2019,0.12,1,263
9514193,CUTE PLACE & QUIET DREAMS W BALCONY,48936457,Raquel,Manhattan,East Village,40.72536,-73.98252,Entire home/apt,199,7,36,8/19/2018,0.84,1,164
9514730,Lovely 1 BR Close to Central Park,2005639,Kasey,Manhattan,Upper West Side,40.78462,-73.97273,Entire home/apt,150,1,0,,,1,0
9514772,Private Entrance Trendy Greenpoint Williamsburg BK,5668894,Sunim,Brooklyn,Greenpoint,40.72396,-73.95182,Private room,50,5,2,6/20/2017,0.05,1,0
9514805,Brooklyn Family Getaway,912101,Adrian,Brooklyn,Prospect Heights,40.67806,-73.96735,Entire home/apt,180,5,0,,,1,0
9514860,Amazing last minute Thanksgiving,16675838,Marc,Manhattan,Hell's Kitchen,40.76526,-73.99096,Entire home/apt,299,1,0,,,1,0
9514935,Lovely East Williamsburg room,38342237,Leonore,Brooklyn,Williamsburg,40.70725,-73.94187,Private room,66,2,0,,,1,0
9515597,Brooklyn Brownstone in Fort Greene,49305338,Elizabeth,Brooklyn,Fort Greene,40.68719,-73.97777,Entire home/apt,410,1,0,,,1,0
9515733,Modern Boho Apt. in Prime Brooklyn Location,888939,Amber,Brooklyn,Boerum Hill,40.68644,-73.9857,Entire home/apt,200,2,8,4/1/2018,0.35,1,0
9516142,In the Heart of Williamsburg,42597922,Al,Brooklyn,Williamsburg,40.71171,-73.95704,Entire home/apt,149,1,87,6/16/2019,1.99,1,151
9517131,Cleanly Kept Manhattan Bedroom FiDi,42807409,Sami,Manhattan,Financial District,40.71002,-74.00723,Private room,98,3,0,,,1,0
9517488,Studio in the fabulous West Village,31248442,Hayley Lynn,Manhattan,West Village,40.7347,-74.00784,Entire home/apt,150,2,1,5/21/2018,0.07,1,0
9519514,NYC Town House,3338222,Damian,Manhattan,West Village,40.73837,-74.00586,Entire home/apt,1200,6,1,1/4/2019,0.16,1,290
9520489,Furnished 2 bed | 2 bath w/ views,14466771,Michael,Manhattan,Battery Park City,40.70702,-74.01676,Entire home/apt,300,180,0,,,1,0
9521009,Amazing loft in East Williamsburg,34066586,Alessandro,Brooklyn,Williamsburg,40.70501,-73.93738,Private room,55,14,0,,,1,0
9521704,Cute apartment in East Village,14391637,Maxime,Manhattan,East Village,40.72286,-73.9834,Entire home/apt,200,1,3,1/2/2016,0.07,1,0
9522763,Chic and beautiful apt by the park!,1216362,Camila,Brooklyn,Prospect-Lefferts Gardens,40.65497,-73.96169,Entire home/apt,140,2,45,6/23/2019,1.08,4,345
9523488,Welcome to Williamsburg,19733878,Sabrina,Brooklyn,Williamsburg,40.71018,-73.95488,Entire home/apt,110,3,4,1/1/2017,0.11,1,0
9523761,NYC Great View&Private Bathroom,39072477,Yujie,Manhattan,Roosevelt Island,40.76689,-73.94564,Private room,80,10,2,12/21/2015,0.05,1,0
9524033,Cozy UWS private room,37606128,Kristin,Manhattan,Harlem,40.80319,-73.95432,Private room,60,1,6,7/4/2016,0.14,1,0
9525241,Clean & Quiet 1br @ Chelsea/Village,2787066,Nate,Manhattan,Chelsea,40.73945,-73.99616,Entire home/apt,126,4,8,5/18/2017,0.18,1,0
9525335,"Single Bedroom in West Harlem, NYC",49347979,Matthew,Manhattan,Harlem,40.81376,-73.95321,Private room,55,1,2,12/25/2015,0.05,1,0
9525490,Charming East Village Brownstone,41094794,Benjamin,Manhattan,East Village,40.72826,-73.98871,Entire home/apt,325,3,2,1/3/2016,0.05,1,0
9525925,Brooklyn Best - Sunny&Spacious Apt,8702561,Kat,Brooklyn,Fort Greene,40.69027,-73.97847,Entire home/apt,140,90,78,5/16/2019,1.83,1,126
9527309,Sunny Bushwick Room with Balcony,5341236,Christina,Brooklyn,Bushwick,40.69745,-73.92527,Private room,50,2,30,11/7/2018,0.68,2,0
9528920,"Quiet, Clean, Lit @ LES & Chinatown",3906464,Amy,Manhattan,Lower East Side,40.71355,-73.98507,Private room,9999,99,6,1/1/2016,0.14,1,83
9529332,Flat in Historic Fort Greene Home,49364392,Michou,Brooklyn,Fort Greene,40.69093,-73.97046,Entire home/apt,186,3,104,6/20/2019,2.52,1,249
9529493,Large hip open-space loft,1461344,Adam,Brooklyn,Williamsburg,40.71218,-73.95766,Entire home/apt,245,3,20,7/1/2019,0.46,1,128
9529607,Soho/Little Italy Privat Room for 2,43333475,Jp,Manhattan,Nolita,40.72132,-73.99708,Private room,150,1,3,4/2/2019,0.9,1,178
9529662,Room #1 in Hip Harlem Garden Apt.,47993495,Mama,Manhattan,East Harlem,40.79735,-73.93386,Private room,99,2,80,6/23/2019,1.83,4,158
9530079,Posh Upper West 2 BR w/ Doorman,49367316,Tara,Manhattan,Morningside Heights,40.80542,-73.9623,Entire home/apt,290,5,0,,,1,0
9530293,Private Room in Sunny & Spacious WaHi Retreat,21100276,Cory,Manhattan,Washington Heights,40.85617,-73.93141,Private room,43,4,70,3/7/2019,1.61,1,0
9530381,Suite #2 in Hip Harlem Garden Apt.,47993495,Mama,Manhattan,East Harlem,40.79823,-73.9326,Private room,85,2,155,6/12/2019,3.55,4,141
9530515,Room #4 in Hip Harlem Garden Apt.,47993495,Mama,Manhattan,East Harlem,40.79886,-73.93373,Private room,95,2,169,6/30/2019,3.87,4,166
9531148,5* Columbus Circle Location*5168,16098958,Jeremy & Laura,Manhattan,Upper West Side,40.76941,-73.98162,Entire home/apt,180,30,1,1/9/2016,0.02,96,280
9531437,Room in Seaport (Financial District,4455698,Pierre,Manhattan,Two Bridges,40.70889,-73.99964,Private room,100,20,2,5/10/2019,0.25,3,330
9532048,Adorable light-filled room in BK,485349,Delna,Brooklyn,Crown Heights,40.67483,-73.94697,Private room,40,1,0,,,1,0
9532665,Studio apartment by Central Park,49379520,Taylor,Manhattan,Upper West Side,40.78572,-73.97036,Entire home/apt,129,1,0,,,1,0
9533058,Spacious Apartment Steps From Park,24120376,Warren,Brooklyn,Greenpoint,40.72484,-73.94307,Entire home/apt,130,4,1,4/10/2017,0.04,1,0
9533144,"Beautifully renovated, spacious 2br",12260878,Konstans,Queens,Astoria,40.75762,-73.9144,Entire home/apt,280,2,0,,,1,0
9534327,Elegant Spacious Brownstone Apt,12449641,Heather,Brooklyn,Bedford-Stuyvesant,40.68216,-73.93178,Entire home/apt,165,10,0,,,2,0
9538618,"Sunny, Cozy, Modern and Spacious Prospect Heights",396819,Sandy,Brooklyn,Prospect Heights,40.67413,-73.96497,Entire home/apt,100,3,4,3/7/2017,0.13,1,0
9539912,1BDRM 25 min subway to Times sq,49411357,Viacheslav,Queens,Forest Hills,40.71425,-73.84503,Entire home/apt,100,14,0,,,1,0
9540193,Washington Heights 1 bedroom beauty,49412548,Laiona,Manhattan,Washington Heights,40.84335,-73.94059,Entire home/apt,85,1,28,5/25/2019,0.65,1,27
9540414,Cozy Carroll Gardens Ground Floor Apartment,2027404,Kat And Chris,Brooklyn,Carroll Gardens,40.68048,-73.99379,Entire home/apt,160,7,46,6/19/2019,1.06,1,254
9540974,Great room in PERFECT location,6904334,Francisco,Manhattan,Chelsea,40.74556,-74.00156,Private room,195,2,0,,,1,0
9541017,Das Haus: our cozy NYC home,55480,Erin,Queens,Long Island City,40.76227,-73.93034,Entire home/apt,150,1,0,,,1,0
9541320,Gorgeous BK Apt steps from Barcalys,19698371,Ben,Brooklyn,Gowanus,40.68068,-73.98186,Entire home/apt,63,5,2,1/4/2019,0.05,1,0
9541753,2 Bedroom Prospect Heights Hideaway,11460541,Nick,Brooklyn,Prospect Heights,40.67939,-73.96631,Entire home/apt,60,1,1,6/22/2016,0.03,1,0
9541921,Clean & Convenient Room in UES,13262455,Bridget,Manhattan,Upper East Side,40.7709,-73.95561,Private room,95,5,1,9/15/2016,0.03,3,0
9542259,Clean and Bright (READ NOTES),13778440,Cinthia,Manhattan,Washington Heights,40.85256,-73.93598,Private room,50,2,95,6/23/2019,2.19,1,315
9542827,BIG room with bath & balcony in BK!,2966628,Mike,Brooklyn,Bedford-Stuyvesant,40.68795,-73.94173,Private room,59,1,2,1/1/2016,0.05,1,0
9543557,Modern Williamsburg Apartment,48498097,Benjamin,Brooklyn,Williamsburg,40.71849,-73.95212,Entire home/apt,175,3,0,,,1,0
9543637,Lovely studio in East Village,10681247,Sonja,Manhattan,East Village,40.7229,-73.98414,Entire home/apt,83,3,31,2/16/2019,0.73,1,0
9543678,"Bay Ridge,Brooklyn 20minutes to NYC",49413208,Sotira,Brooklyn,Fort Hamilton,40.61605,-74.03642,Entire home/apt,80,5,4,10/10/2018,0.1,2,269
9544242,"Charming 2BD Cozy & Quiet, 6 Train",17888644,Elizabeth,Manhattan,East Harlem,40.78987,-73.9482,Entire home/apt,200,2,39,5/27/2019,1.14,1,19
9544410,Large 1-bedroom near Times Square (3rd Floor),49015331,Iradj,Manhattan,Hell's Kitchen,40.76103,-73.99001,Entire home/apt,265,2,88,6/28/2019,2.01,2,278
9544812,Doorman Brand Penthouse 2 bed 2 bath 5207,16098958,Jeremy & Laura,Manhattan,Theater District,40.76251,-73.98552,Entire home/apt,350,30,0,,,96,327
9544914,"King Bed, Private Room in Crown Heights, Comedian",22423049,Abraham,Brooklyn,Crown Heights,40.67157,-73.94117,Private room,36,2,100,7/31/2017,2.28,1,0
9545059,private bedroom and private bath,49431548,Isabelle,Brooklyn,Prospect-Lefferts Gardens,40.65862,-73.95777,Private room,78,1,1,12/3/2015,0.02,1,0
9545498,Private Room in East Village,40316314,Chris,Manhattan,East Village,40.72363,-73.98234,Private room,80,1,1,11/29/2015,0.02,2,0
9546039,Found a tree I like so built a nest,49435973,Jason,Brooklyn,Williamsburg,40.70665,-73.93529,Entire home/apt,218,3,102,6/11/2019,2.46,1,171
9546695,Entire Apt in Trendy Williamsburg!,34000566,Andrew,Brooklyn,Williamsburg,40.71069,-73.95283,Entire home/apt,95,2,0,,,1,0
9546994,Spacious 1BR in UES townhouse,45595980,Tny,Manhattan,Upper East Side,40.76866,-73.96562,Entire home/apt,130,30,10,1/7/2019,0.41,12,13
9547361,Charming 1BR in Upper Eastside,45595980,Tny,Manhattan,Upper East Side,40.76719,-73.96565,Entire home/apt,130,30,11,4/29/2019,0.3,12,28
9547920,Private room in East Williamsburg,24337956,Vince,Brooklyn,Williamsburg,40.70714,-73.93611,Private room,51,1,1,1/5/2016,0.02,1,0
9548422,Nice Room in Beautiful Clinton Hill,5053976,Una,Brooklyn,Bedford-Stuyvesant,40.69002,-73.96002,Private room,45,12,2,5/4/2016,0.05,3,281
9548756,Manhattan 1-BR by Grand Central,21188854,Sarah,Manhattan,Midtown,40.75553,-73.97251,Entire home/apt,200,2,0,,,1,0
9549544,Luxury Suite in Theater District - Midtown NYC,49451877,Sean,Manhattan,Midtown,40.76374,-73.98089,Entire home/apt,350,2,2,12/30/2016,0.05,1,0
9549937,"Cozy, updated 2 bedroom in Nolita!",24170584,Lauren,Manhattan,Little Italy,40.72011,-73.99729,Entire home/apt,265,1,1,12/10/2016,0.03,2,0
9550171,"Perfectly located, vibrant studio!",49455312,Jonatan,Manhattan,Upper West Side,40.77472,-73.98323,Entire home/apt,228,2,14,5/21/2017,0.41,1,0
9550485,Private Bedroom in Heart of Soho,34691404,Noah,Manhattan,SoHo,40.72501,-74.00353,Private room,90,3,2,3/5/2016,0.05,1,0
9550620,❤️❤️Relaxing Guestroom by a Lovely Park ❤️❤️,48983104,Lily,Queens,Middle Village,40.72058,-73.87493,Private room,60,2,72,4/20/2019,1.68,3,81
9550714,"Brooklyn Charmer, Close to Everything NYC!",48399349,Lakan,Brooklyn,Downtown Brooklyn,40.69072,-73.99034,Entire home/apt,120,2,1,10/10/2016,0.03,1,0
9550807,Large Studio-Style Bedroom,21787440,Yi-Chen,Manhattan,Washington Heights,40.84005,-73.93735,Private room,65,1,1,1/1/2016,0.02,2,0
9550884,Cute basement apartment,1459446,Katie,Brooklyn,Windsor Terrace,40.64801,-73.97562,Private room,90,3,4,11/4/2018,0.09,1,290
9551417,"Modern 2BR Apt by Central Park, & Subway",49349133,Onur,Manhattan,East Harlem,40.79665,-73.94824,Entire home/apt,225,2,31,6/9/2019,0.7,1,160
9555648,15 Minutes from Central Park - Studio apartment,23815371,Tina,Queens,Ditmars Steinway,40.78115,-73.90883,Entire home/apt,103,1,126,6/11/2019,3.2,1,245
9556028,Large 3 BR Greenwich Village Apartment,41863600,Ken,Manhattan,East Village,40.73068,-73.98949,Entire home/apt,500,5,4,12/28/2018,0.22,1,0
9556983,Private modern room with NYC skyline view,49485109,Spencer,Brooklyn,Bushwick,40.70111,-73.92202,Private room,62,6,18,6/9/2019,0.51,1,4
9558052,Sunny Room Minutes from the Subway,49489331,Henry,Brooklyn,Crown Heights,40.66528,-73.93293,Private room,45,2,1,1/10/2016,0.02,1,0
